"Name","Type_1","Type_2","Total","HP","Attack","Defense","Sp_Atk","Sp_Def","Speed","Generation","isLegendary","Color","hasGender","Pr_Male","Egg_Group_1","Egg_Group_2","hasMegaEvolution","Height_m","Weight_kg","Catch_Rate","Body_Style","Cluster"
"Sandile","Ground","Dark",0.2866666666666666,0.3959731543624161,0.47687500000000005,0.28620689655172415,0.26071428571428573,0.20384615384615384,0.4724137931034482,0.8200000000000001,"False","Brown","True",0.55,"Field",,"False",0.71,15.2,180,"quadruped","cluster_1"
"Krokorok","Ground","Dark",0.385,0.4563758389261745,0.5331250000000001,0.34827586206896555,0.32499999999999996,0.2730769230769231,0.5282758620689655,0.8200000000000001,"False","Brown","True",0.55,"Field",,"False",0.99,33.4,90,"quadruped","cluster_2"
"Krookodile","Ground","Dark",0.665,0.6677852348993288,0.7300000000000001,0.5655172413793104,0.4535714285714286,0.4461538461538461,0.64,0.8200000000000001,"False","Red","True",0.55,"Field",,"False",1.5,96.3,45,"bipedal_tailed","cluster_2"
"Darumaka","Fire",,0.32499999999999996,0.5167785234899329,0.5781250000000001,0.34827586206896555,0.13214285714285717,0.2730769230769231,0.3793103448275862,0.8200000000000001,"False","Red","True",0.55,"Field",,"False",0.61,37.5,120,"bipedal_tailless","cluster_2"
"Darmanitan","Fire",,0.6,0.7281879194630873,0.8593750000000001,0.41034482758620683,0.2285714285714286,0.3423076923076923,0.6586206896551724,0.8200000000000001,"False","Red","True",0.55,"Field",,"False",1.3,92.9,60,"quadruped","cluster_2"
"Maractus","Grass",,0.5683333333333334,0.546979865771812,0.555625,0.4848275862068966,0.7171428571428571,0.42538461538461536,0.4413793103448276,0.8200000000000001,"False","Green","True",0.55,"Grass",,"False",0.99,28.0,255,"head_base","cluster_1"
"Dwebble","Bug","Rock",0.3416666666666667,0.3959731543624161,0.43750000000000006,0.596551724137931,0.26071428571428573,0.20384615384615384,0.41034482758620683,0.8200000000000001,"False","Red","True",0.55,"Bug","Mineral","False",0.3,14.5,190,"insectoid","cluster_1"
"Crustle","Bug","Rock",0.5916666666666667,0.5167785234899329,0.6062500000000001,0.8448275862068966,0.4535714285714286,0.48076923076923084,0.34827586206896555,0.8200000000000001,"False","Red","True",0.55,"Bug","Mineral","False",1.4,200.0,75,"insectoid","cluster_2"
"Scraggy","Dark","Fighting",0.38,0.3959731543624161,0.4937500000000001,0.503448275862069,0.26071428571428573,0.4461538461538461,0.36689655172413793,0.8200000000000001,"False","Yellow","True",0.55,"Field","Dragon","False",0.61,11.8,180,"bipedal_tailed","cluster_1"
"Scrafty","Dark","Fighting",0.6133333333333333,0.4865771812080537,0.5781250000000001,0.7827586206896552,0.32499999999999996,0.7576923076923078,0.4289655172413793,0.8200000000000001,"False","Red","True",0.55,"Field","Dragon","False",1.09,30.0,90,"bipedal_tailed","cluster_2"
"Sigilyph","Psychic","Flying",0.6166666666666667,0.5288590604026846,0.39812500000000006,0.5655172413793104,0.6978571428571428,0.5153846153846154,0.6710344827586207,0.8200000000000001,"False","Black","True",0.55,"Flying",,"False",1.4,14.0,45,"two_wings","cluster_2"
"Yamask","Ghost",,0.30499999999999994,0.323489932885906,0.24062500000000003,0.596551724137931,0.38928571428571435,0.4115384615384615,0.2551724137931034,0.8200000000000001,"False","Black","True",0.55,"Mineral","Amorphous","False",0.51,1.5,190,"head_arms","cluster_1"
"Cofagrigus","Ghost",,0.605,0.4442953020134228,0.3531250000000001,0.9689655172413792,0.6464285714285714,0.6884615384615385,0.2551724137931034,0.8200000000000001,"False","Yellow","True",0.55,"Mineral","Amorphous","False",1.7,76.5,90,"head_base","cluster_2"
"Tirtouga","Water","Rock",0.3916666666666666,0.42013422818791946,0.510625,0.7082758620689655,0.37642857142857145,0.2730769230769231,0.20551724137931035,0.8200000000000001,"False","Blue","True",0.8875,"Water_1","Water_3","False",0.71,16.5,45,"quadruped","cluster_2"
"Carracosta","Water","Rock",0.625,0.5409395973154363,0.6793750000000001,0.8944827586206896,0.5692857142857143,0.4115384615384615,0.2675862068965517,0.8200000000000001,"False","Blue","True",0.8875,"Water_1","Water_3","False",1.19,81.0,45,"bipedal_tailed","cluster_2"
"Archen","Rock","Flying",0.46833333333333327,0.4261744966442953,0.7018750000000001,0.34827586206896555,0.5114285714285715,0.2730769230769231,0.503448275862069,0.8200000000000001,"False","Yellow","True",0.8875,"Flying","Water_3","False",0.51,9.5,45,"two_wings","cluster_2"
"Archeops","Rock","Flying",0.745,0.546979865771812,0.8593750000000001,0.4724137931034482,0.7557142857142857,0.4115384615384615,0.7517241379310344,0.8200000000000001,"False","Yellow","True",0.8875,"Flying","Water_3","False",1.4,32.0,45,"two_wings","cluster_2"
"Trubbish","Poison",,0.3483333333333333,0.3959731543624161,0.3531250000000001,0.45379310344827584,0.2928571428571428,0.39076923076923076,0.4724137931034482,0.8200000000000001,"False","Green","True",0.55,"Mineral",,"False",0.61,31.0,190,"bipedal_tailless","cluster_1"
"Garbodor","Poison",,0.59,0.5771812080536912,0.6062500000000001,0.5779310344827586,0.4214285714285715,0.5292307692307693,0.5344827586206896,0.8200000000000001,"False","Green","True",0.55,"Mineral",,"False",1.91,107.3,60,"bipedal_tailless","cluster_2"
"Zorua","Dark",,0.35,0.3355704697986577,0.43750000000000006,0.3172413793103448,0.5499999999999999,0.23846153846153847,0.4724137931034482,0.8200000000000001,"False","Grey","True",0.8875,"Field",,"False",0.71,12.5,75,"quadruped","cluster_2"
"Zoroark","Dark",,0.65,0.4563758389261745,0.6625000000000001,0.4413793103448276,0.8071428571428572,0.3769230769230769,0.7206896551724138,0.8200000000000001,"False","Grey","True",0.8875,"Field",,"False",1.6,81.1,45,"bipedal_tailed","cluster_2"
"Minccino","Normal",,0.29999999999999993,0.4261744966442953,0.3531250000000001,0.3172413793103448,0.2928571428571428,0.23846153846153847,0.5344827586206896,0.8200000000000001,"False","Grey","True",0.325,"Field",,"False",0.41,5.8,255,"quadruped","cluster_1"
"Cinccino","Normal",,0.5833333333333334,0.546979865771812,0.6062500000000001,0.4413793103448276,0.4535714285714286,0.3769230769230769,0.7827586206896552,0.8200000000000001,"False","Grey","True",0.325,"Field",,"False",0.51,7.5,60,"quadruped","cluster_2"
"Gothita","Psychic",,0.2833333333333333,0.3657718120805369,0.24062500000000003,0.3793103448275862,0.38928571428571435,0.4115384615384615,0.34827586206896555,0.8200000000000001,"False","Purple","True",0.325,"Human-Like",,"False",0.41,5.8,200,"bipedal_tailless","cluster_1"
"Gothorita","Psychic",,0.44999999999999996,0.4563758389261745,0.32500000000000007,0.503448275862069,0.5178571428571429,0.55,0.41034482758620683,0.8200000000000001,"False","Purple","True",0.325,"Human-Like",,"False",0.71,18.0,100,"bipedal_tailless","cluster_2"
"Gothitelle","Psychic",,0.6166666666666667,0.5167785234899329,0.38125000000000003,0.6586206896551724,0.6464285714285714,0.7230769230769232,0.4724137931034482,0.8200000000000001,"False","Purple","True",0.325,"Human-Like",,"False",1.5,44.0,50,"bipedal_tailless","cluster_2"
"Solosis","Psychic",,0.2833333333333333,0.3657718120805369,0.24062500000000003,0.3172413793103448,0.7107142857142856,0.3076923076923077,0.19310344827586207,0.8200000000000001,"False","Green","True",0.55,"Amorphous",,"False",0.3,1.0,200,"head_only","cluster_1"
"Duosion","Psychic",,0.41666666666666663,0.4865771812080537,0.29687500000000006,0.3793103448275862,0.8392857142857143,0.3769230769230769,0.2551724137931034,0.8200000000000001,"False","Green","True",0.55,"Amorphous",,"False",0.61,8.0,100,"head_only","cluster_2"
"Reuniclus","Psychic",,0.6166666666666667,0.7583892617449663,0.43750000000000006,0.5344827586206896,0.8392857142857143,0.55,0.2551724137931034,0.8200000000000001,"False","Green","True",0.55,"Amorphous",,"False",0.99,20.1,50,"head_arms","cluster_2"
"Ducklett","Water","Flying",0.30833333333333335,0.4684563758389262,0.319375,0.3793103448275862,0.3185714285714286,0.3076923076923077,0.41034482758620683,0.8200000000000001,"False","Blue","True",0.55,"Water_1","Flying","False",0.51,5.5,190,"two_wings","cluster_1"
"Swanna","Water","Flying",0.5883333333333333,0.546979865771812,0.56125,0.45999999999999996,0.595,0.3976923076923077,0.6772413793103448,0.8200000000000001,"False","White","True",0.55,"Water_1","Flying","False",1.3,24.2,45,"two_wings","cluster_2"
"Vanillite","Ice",,0.30833333333333335,0.31140939597315437,0.3531250000000001,0.3793103448275862,0.4535714285714286,0.3769230769230769,0.3420689655172414,0.8200000000000001,"False","White","True",0.55,"Mineral",,"False",0.41,5.7,255,"head_base","cluster_1"
"Vanillish","Ice",,0.45833333333333326,0.40201342281879193,0.43750000000000006,0.4724137931034482,0.5499999999999999,0.48076923076923084,0.43517241379310345,0.8200000000000001,"False","White","True",0.55,"Mineral",,"False",1.09,41.0,120,"head_base","cluster_2"
"Vanilluxe","Ice",,0.6916666666666667,0.5228187919463088,0.6062500000000001,0.596551724137931,0.7428571428571429,0.6192307692307693,0.5593103448275862,0.8200000000000001,"False","White","True",0.55,"Mineral",,"False",1.3,57.5,45,"multiple_bodies","cluster_2"
"Deerling","Normal","Grass",0.3583333333333333,0.4563758389261745,0.40937500000000004,0.3793103448275862,0.2928571428571428,0.3076923076923077,0.5344827586206896,0.8200000000000001,"False","Yellow","True",0.55,"Field",,"False",0.61,19.5,190,"quadruped","cluster_1"
"Sawsbuck","Normal","Grass",0.5916666666666667,0.5771812080536912,0.6343750000000001,0.503448275862069,0.4214285714285715,0.4461538461538461,0.6586206896551724,0.8200000000000001,"False","Brown","True",0.55,"Field",,"False",1.91,92.5,75,"quadruped","cluster_2"
"Emolga","Electric","Flying",0.5133333333333333,0.4261744966442953,0.4937500000000001,0.4413793103448276,0.5178571428571429,0.3769230769230769,0.7082758620689655,0.8200000000000001,"False","White","True",0.55,"Field",,"False",0.41,5.0,200,"quadruped","cluster_1"
"Karrablast","Bug",,0.32499999999999996,0.3959731543624161,0.4937500000000001,0.34827586206896555,0.2928571428571428,0.2730769230769231,0.4413793103448276,0.8200000000000001,"False","Blue","True",0.55,"Bug",,"False",0.51,5.9,200,"bipedal_tailless","cluster_1"
"Escavalier","Bug","Steel",0.625,0.5167785234899329,0.8312500000000002,0.7206896551724138,0.4214285714285715,0.6884615384615385,0.19310344827586207,0.8200000000000001,"False","Grey","True",0.55,"Bug",,"False",0.99,33.0,75,"head_arms","cluster_2"
"Foongus","Grass","Poison",0.29000000000000004,0.5107382550335571,0.38125000000000003,0.34827586206896555,0.38928571428571435,0.3423076923076923,0.16206896551724137,0.8200000000000001,"False","White","True",0.55,"Grass",,"False",0.2,1.0,190,"head_arms","cluster_1"
"Amoonguss","Grass","Poison",0.5733333333333334,0.7825503355704697,0.55,0.503448275862069,0.5821428571428571,0.5153846153846154,0.2551724137931034,0.8200000000000001,"False","Grey","True",0.55,"Grass",,"False",0.61,10.5,75,"head_arms","cluster_2"
"Frillish","Water","Ghost",0.3583333333333333,0.4261744966442953,0.29687500000000006,0.3793103448275862,0.4535714285714286,0.55,0.3172413793103448,0.8200000000000001,"False","White","True",0.55,"Amorphous",,"False",1.19,33.0,190,"several_limbs","cluster_1"
"Jellicent","Water","Ghost",0.6,0.697986577181208,0.40937500000000004,0.503448275862069,0.5821428571428571,0.6884615384615385,0.4413793103448276,0.8200000000000001,"False","White","True",0.55,"Amorphous",,"False",2.21,135.0,60,"several_limbs","cluster_2"
"Alomomola","Water",,0.5833333333333334,1,0.4937500000000001,0.5655172413793104,0.2928571428571428,0.2730769230769231,0.4724137931034482,0.8200000000000001,"False","Pink","True",0.55,"Water_1","Water_2","False",1.19,31.6,75,"with_fins","cluster_2"
"Joltik","Bug","Electric",0.33166666666666667,0.3959731543624161,0.33625000000000005,0.3793103448275862,0.40214285714285714,0.3076923076923077,0.4724137931034482,0.8200000000000001,"False","Yellow","True",0.55,"Bug",,"False",0.1,0.6,190,"insectoid","cluster_1"
"Galvantula","Bug","Electric",0.5866666666666667,0.5167785234899329,0.505,0.4413793103448276,0.6592857142857143,0.3769230769230769,0.7393103448275862,0.8200000000000001,"False","Yellow","True",0.55,"Bug",,"False",0.79,14.3,75,"insectoid","cluster_2"
"Ferroseed","Grass","Steel",0.30833333333333335,0.35973154362416104,0.3531250000000001,0.6337931034482759,0.19,0.556923076923077,0.13103448275862067,0.8200000000000001,"False","Grey","True",0.55,"Grass","Mineral","False",0.61,18.8,255,"head_only","cluster_1"
"Ferrothorn","Grass","Steel",0.615,0.5409395973154363,0.6006250000000001,0.8820689655172413,0.3828571428571429,0.7646153846153847,0.19310344827586207,0.8200000000000001,"False","Grey","True",0.55,"Grass","Mineral","False",0.99,110.0,90,"several_limbs","cluster_2"
"Klink","Steel",,0.29999999999999993,0.3355704697986577,0.38125000000000003,0.503448275862069,0.32499999999999996,0.3769230769230769,0.2551724137931034,0.8200000000000001,"False","Grey","False",,"Mineral",,"False",0.3,21.0,130,"multiple_bodies","cluster_2"
"Klang","Steel",,0.5333333333333333,0.4563758389261745,0.5218750000000001,0.6586206896551724,0.48571428571428577,0.55,0.3793103448275862,0.8200000000000001,"False","Grey","False",,"Mineral",,"False",0.61,51.0,60,"multiple_bodies","cluster_2"
"Klinklang","Steel",,0.6666666666666666,0.4563758389261745,0.6343750000000001,0.7827586206896552,0.48571428571428577,0.55,0.6275862068965518,0.8200000000000001,"False","Grey","False",,"Mineral",,"False",0.61,81.0,30,"multiple_bodies","cluster_2"
"Tynamo","Electric",,0.2583333333333333,0.3053691275167785,0.38125000000000003,0.3172413793103448,0.32499999999999996,0.23846153846153847,0.4413793103448276,0.8200000000000001,"False","White","True",0.55,"Amorphous",,"False",0.2,0.3,190,"with_fins","cluster_1"
"Eelektrik","Electric",,0.475,0.4865771812080537,0.55,0.503448275862069,0.5178571428571429,0.4461538461538461,0.3172413793103448,0.8200000000000001,"False","Blue","True",0.55,"Amorphous",,"False",1.19,22.0,60,"with_fins","cluster_2"
"Eelektross","Electric",,0.6583333333333333,0.6073825503355704,0.7187500000000001,0.5655172413793104,0.7107142857142856,0.5153846153846154,0.3793103448275862,0.8200000000000001,"False","Blue","True",0.55,"Amorphous",,"False",2.11,80.5,30,"with_fins","cluster_2"
"Elgyem","Psychic",,0.3583333333333333,0.4261744966442953,0.38125000000000003,0.41034482758620683,0.5821428571428571,0.3423076923076923,0.2551724137931034,0.8200000000000001,"False","Grey","True",0.55,"Human-Like",,"False",0.51,9.0,255,"bipedal_tailed","cluster_1"
"Beheeyem","Psychic",,0.6083333333333333,0.546979865771812,0.4937500000000001,0.5344827586206896,0.8392857142857143,0.6192307692307693,0.3172413793103448,0.8200000000000001,"False","Brown","True",0.55,"Human-Like",,"False",0.99,34.5,90,"bipedal_tailless","cluster_2"
"Litwick","Ghost","Fire",0.2583333333333333,0.3959731543624161,0.24062500000000003,0.41034482758620683,0.4535714285714286,0.3423076923076923,0.19310344827586207,0.8200000000000001,"False","White","True",0.55,"Amorphous",,"False",0.3,3.1,190,"head_base","cluster_1"
"Lampent","Ghost","Fire",0.41666666666666663,0.4563758389261745,0.29687500000000006,0.4413793103448276,0.6464285714285714,0.3769230769230769,0.41034482758620683,0.8200000000000001,"False","Black","True",0.55,"Amorphous",,"False",0.61,13.0,90,"head_arms","cluster_2"
"Chandelure","Ghost","Fire",0.6666666666666666,0.4563758389261745,0.38125000000000003,0.6275862068965518,0.9678571428571429,0.5846153846153846,0.5655172413793104,0.8200000000000001,"False","Black","True",0.55,"Amorphous",,"False",0.99,34.3,45,"head_arms","cluster_2"
"Axew","Dragon",,0.33333333333333326,0.3718120805369127,0.56125,0.4413793103448276,0.2285714285714286,0.23846153846153847,0.4227586206896552,0.8200000000000001,"False","Green","True",0.55,"Monster","Dragon","False",0.61,18.0,75,"bipedal_tailed","cluster_2"
"Fraxure","Dragon",,0.4833333333333333,0.49261744966442955,0.7300000000000001,0.503448275862069,0.2928571428571428,0.3076923076923077,0.4848275862068966,0.8200000000000001,"False","Green","True",0.55,"Monster","Dragon","False",0.99,36.0,60,"bipedal_tailed","cluster_2"
"Haxorus","Dragon",,0.7,0.5530201342281879,0.8987500000000002,0.6275862068965518,0.4214285714285715,0.4461538461538461,0.6710344827586207,0.8200000000000001,"False","Yellow","True",0.55,"Monster","Dragon","False",1.8,105.5,45,"bipedal_tailed","cluster_2"
"Cubchoo","Ice",,0.30833333333333335,0.4261744966442953,0.46562500000000007,0.3172413793103448,0.4214285714285715,0.23846153846153847,0.3172413793103448,0.8200000000000001,"False","Blue","True",0.55,"Field",,"False",0.51,8.5,120,"bipedal_tailed","cluster_2"
"Beartic","Ice",,0.6083333333333333,0.6677852348993288,0.690625,0.5655172413793104,0.48571428571428577,0.5153846153846154,0.3793103448275862,0.8200000000000001,"False","White","True",0.55,"Field",,"False",2.59,260.0,60,"quadruped","cluster_2"
"Cryogonal","Ice",,0.6083333333333333,0.5167785234899329,0.3531250000000001,0.2551724137931034,0.6464285714285714,0.8961538461538462,0.7206896551724138,0.8200000000000001,"False","Blue","False",,"Mineral",,"False",1.09,148.0,25,"head_only","cluster_2"
"Shelmet","Bug",,0.30833333333333335,0.3959731543624161,0.29687500000000006,0.596551724137931,0.2928571428571428,0.4115384615384615,0.22413793103448276,0.8200000000000001,"False","Red","True",0.55,"Bug",,"False",0.41,7.7,200,"head_only","cluster_1"
"Accelgor","Bug",,0.625,0.5771812080536912,0.46562500000000007,0.3172413793103448,0.6785714285714285,0.3769230769230769,0.9689655172413792,0.8200000000000001,"False","Red","True",0.55,"Bug",,"False",0.79,25.3,75,"head_arms","cluster_2"
"Stunfisk","Ground","Electric",0.585,0.7523489932885905,0.44312500000000005,0.5903448275862069,0.5564285714285714,0.6469230769230769,0.2675862068965517,0.8200000000000001,"False","Brown","True",0.55,"Water_1","Amorphous","False",0.71,11.0,75,"with_fins","cluster_2"
"Mienfoo","Fighting",,0.3833333333333333,0.3657718120805369,0.55,0.3793103448275862,0.38928571428571435,0.3076923076923077,0.4724137931034482,0.8200000000000001,"False","Yellow","True",0.55,"Field","Human-Like","False",0.89,20.0,180,"bipedal_tailed","cluster_1"
"Mienshao","Fighting",,0.65,0.4865771812080537,0.7750000000000001,0.4413793103448276,0.6464285714285714,0.3769230769230769,0.7206896551724138,0.8200000000000001,"False","Purple","True",0.55,"Field","Human-Like","False",1.4,35.5,45,"bipedal_tailed","cluster_2"
"Druddigon","Dragon",,0.6083333333333333,0.5590604026845637,0.7468750000000001,0.6275862068965518,0.4214285714285715,0.5846153846153846,0.36689655172413793,0.8200000000000001,"False","Red","True",0.55,"Dragon","Monster","False",1.6,139.0,45,"bipedal_tailed","cluster_2"
"Golett","Ground","Ghost",0.30499999999999994,0.45033557046979866,0.4881250000000001,0.3793103448275862,0.26071428571428573,0.3076923076923077,0.28620689655172415,0.8200000000000001,"False","Green","False",,"Mineral",,"False",0.99,92.0,190,"bipedal_tailless","cluster_1"
"Golurk","Ground","Ghost",0.605,0.6315436241610738,0.7693750000000001,0.5655172413793104,0.38928571428571435,0.5153846153846154,0.41034482758620683,0.8200000000000001,"False","Green","False",,"Mineral",,"False",2.79,330.0,90,"bipedal_tailless","cluster_2"
"Pawniard","Dark","Steel",0.3666666666666666,0.3657718120805369,0.55,0.503448275862069,0.2928571428571428,0.23846153846153847,0.4413793103448276,0.8200000000000001,"False","Red","True",0.55,"Human-Like",,"False",0.51,10.2,120,"bipedal_tailless","cluster_2"
"Bisharp","Dark","Steel",0.6166666666666667,0.4865771812080537,0.7750000000000001,0.6896551724137931,0.4214285714285715,0.4461538461538461,0.503448275862069,0.8200000000000001,"False","Red","True",0.55,"Human-Like",,"False",1.6,70.0,45,"bipedal_tailless","cluster_2"
"Bouffalant","Normal",,0.6166666666666667,0.6677852348993288,0.690625,0.6586206896551724,0.2928571428571428,0.6192307692307693,0.41034482758620683,0.8200000000000001,"False","Brown","True",0.55,"Field",,"False",1.6,94.6,45,"quadruped","cluster_2"
"Rufflet","Normal","Flying",0.3833333333333333,0.5167785234899329,0.5387500000000001,0.3793103448275862,0.2735714285714286,0.3076923076923077,0.4413793103448276,0.8200000000000001,"False","White","True",1.0,"Flying",,"False",0.51,10.5,190,"two_wings","cluster_1"
"Braviary","Normal","Flying",0.65,0.697986577181208,0.7637500000000002,0.5344827586206896,0.40214285714285714,0.48076923076923084,0.5655172413793104,0.8200000000000001,"False","Red","True",1.0,"Flying",,"False",1.5,41.0,60,"two_wings","cluster_2"
"Vullaby","Dark","Flying",0.41666666666666663,0.5167785234899329,0.38125000000000003,0.5344827586206896,0.32499999999999996,0.4115384615384615,0.4413793103448276,0.8200000000000001,"False","Brown","True",0.1,"Flying",,"False",0.51,9.0,190,"two_wings","cluster_1"
"Mandibuzz","Dark","Flying",0.65,0.7583892617449663,0.43750000000000006,0.7206896551724138,0.38928571428571435,0.6192307692307693,0.5655172413793104,0.8200000000000001,"False","Brown","True",0.1,"Flying",,"False",1.19,39.5,60,"two_wings","cluster_2"
"Heatmor","Fire",,0.6066666666666667,0.6073825503355704,0.6175,0.47862068965517235,0.7107142857142856,0.41846153846153844,0.4724137931034482,0.8200000000000001,"False","Red","True",0.55,"Field",,"False",1.4,58.0,90,"bipedal_tailed","cluster_2"
"Durant","Bug","Steel",0.6066666666666667,0.4442953020134228,0.685,0.7641379310344828,0.3442857142857143,0.29384615384615387,0.7455172413793103,0.8200000000000001,"False","Grey","True",0.55,"Bug",,"False",0.3,33.0,90,"insectoid","cluster_2"
"Deino","Dark","Dragon",0.29999999999999993,0.4080536912751678,0.43750000000000006,0.3793103448275862,0.32499999999999996,0.3076923076923077,0.30482758620689654,0.8200000000000001,"False","Blue","True",0.55,"Dragon",,"False",0.79,17.3,45,"quadruped","cluster_2"
"Zweilous","Dark","Dragon",0.5,0.5288590604026846,0.55,0.503448275862069,0.4535714285714286,0.4461538461538461,0.4289655172413793,0.8200000000000001,"False","Blue","True",0.55,"Dragon",,"False",1.4,50.0,45,"quadruped","cluster_2"
"Hydreigon","Dark","Dragon",0.7999999999999999,0.6496644295302013,0.6625000000000001,0.6275862068965518,0.8392857142857143,0.5846153846153846,0.6772413793103448,0.8200000000000001,"False","Blue","True",0.55,"Dragon",,"False",1.8,160.0,45,"bipedal_tailed","cluster_2"
"Larvesta","Bug","Fire",0.4,0.4261744966442953,0.55,0.41034482758620683,0.3571428571428571,0.3423076923076923,0.4413793103448276,0.8200000000000001,"False","White","True",0.55,"Bug",,"False",1.09,28.8,45,"insectoid","cluster_2"
"Volcarona","Bug","Fire",0.7166666666666667,0.6073825503355704,0.40937500000000004,0.4724137931034482,0.9035714285714286,0.6884615384615385,0.6896551724137931,0.8200000000000001,"False","White","True",0.55,"Bug",,"False",1.6,46.0,15,"four_wings","cluster_2"
"Cobalion","Steel","Fighting",0.7666666666666666,0.6436241610738255,0.5781250000000001,0.8696551724137931,0.6142857142857142,0.45999999999999996,0.7393103448275862,0.8200000000000001,"True","Blue","False",,"Undiscovered",,"False",2.11,250.0,3,"quadruped","cluster_2"
"Terrakion","Rock","Fighting",0.7666666666666666,0.6436241610738255,0.7975000000000001,0.6275862068965518,0.49857142857142855,0.5846153846153846,0.7393103448275862,0.8200000000000001,"True","Grey","False",,"Undiscovered",,"False",1.91,260.0,3,"quadruped","cluster_2"
"Virizion","Grass","Fighting",0.7666666666666666,0.6436241610738255,0.5781250000000001,0.5158620689655172,0.6142857142857142,0.8546153846153847,0.7393103448275862,0.8200000000000001,"True","Green","False",,"Undiscovered",,"False",2.01,200.0,3,"quadruped","cluster_2"
"Tornadus","Flying",,0.7666666666666666,0.5711409395973154,0.7187500000000001,0.503448275862069,0.8392857142857143,0.5153846153846154,0.7579310344827587,0.8200000000000001,"True","Green","True",1.0,"Undiscovered",,"False",1.5,63.0,3,"head_arms","cluster_2"
"Thundurus","Electric","Flying",0.7666666666666666,0.5711409395973154,0.7187500000000001,0.503448275862069,0.8392857142857143,0.5153846153846154,0.7579310344827587,0.8200000000000001,"True","Blue","True",1.0,"Undiscovered",,"False",1.5,61.0,3,"head_arms","cluster_2"
"Reshiram","Dragon","Fire",0.9333333333333332,0.697986577181208,0.7468750000000001,0.6896551724137931,1.0,0.7923076923076924,0.6275862068965518,0.8200000000000001,"True","White","False",,"Undiscovered",,"False",3.2,330.0,3,"two_wings","cluster_3"
"Zekrom","Dragon","Electric",0.9333333333333332,0.697986577181208,0.9156250000000001,0.8137931034482758,0.8071428571428572,0.6538461538461539,0.6275862068965518,0.8200000000000001,"True","Black","False",,"Undiscovered",,"False",2.9,345.0,3,"bipedal_tailed","cluster_3"
"Landorus","Ground","Flying",0.7999999999999999,0.6315436241610738,0.7750000000000001,0.6275862068965518,0.775,0.5153846153846154,0.6958620689655173,0.8200000000000001,"True","Brown","True",1.0,"Undiscovered",,"False",1.5,68.0,3,"head_arms","cluster_2"
"Kyurem","Dragon","Ice",0.9,0.848993288590604,0.8031250000000001,0.6275862068965518,0.8714285714285714,0.5846153846153846,0.6586206896551724,0.8200000000000001,"True","Grey","False",,"Undiscovered",,"False",3.0,325.0,3,"bipedal_tailed","cluster_3"
"Keldeo","Water","Fighting",0.7666666666666666,0.6436241610738255,0.47687500000000005,0.6275862068965518,0.865,0.5846153846153846,0.7393103448275862,0.8200000000000001,"False","Yellow","False",,"Undiscovered",,"False",1.4,48.5,3,"quadruped","cluster_2"
"Meloetta","Normal","Psychic",0.7999999999999999,0.697986577181208,0.505,0.5468965517241379,0.8585714285714285,0.8476923076923077,0.6275862068965518,0.8200000000000001,"False","White","False",,"Undiscovered",,"False",0.61,6.5,3,"bipedal_tailless","cluster_2"
"Genesect","Bug","Steel",0.7999999999999999,0.5228187919463088,0.7468750000000001,0.6586206896551724,0.8071428571428572,0.6192307692307693,0.683448275862069,0.8200000000000001,"False","Purple","False",,"Undiscovered",,"False",1.5,82.5,3,"bipedal_tailless","cluster_2"
"Chespin","Grass",,0.32166666666666666,0.43221476510067114,0.41500000000000004,0.4724137931034482,0.3442857142857143,0.2730769230769231,0.30482758620689654,1.0,"False","Green","True",0.8875,"Field",,"False",0.41,9.0,45,"bipedal_tailed","cluster_2"
"Quilladin","Grass",,0.475,0.46241610738255035,0.510625,0.6586206896551724,0.3957142857142857,0.3630769230769231,0.4227586206896552,1.0,"False","Green","True",0.8875,"Field",,"False",0.71,29.0,45,"bipedal_tailed","cluster_2"
"Chesnaught","Grass","Fighting",0.6833333333333333,0.625503355704698,0.6737500000000001,0.8262068965517241,0.5114285714285715,0.48076923076923084,0.4662068965517241,1.0,"False","Green","True",0.8875,"Field",,"False",1.6,90.0,45,"bipedal_tailed","cluster_2"
"Fennekin","Fire",,0.31166666666666665,0.3355704697986577,0.32500000000000007,0.3172413793103448,0.4342857142857143,0.3769230769230769,0.4413793103448276,1.0,"False","Red","True",0.8875,"Field",,"False",0.41,9.4,45,"quadruped","cluster_2"
"Braixen","Fire",,0.4816666666666667,0.45033557046979866,0.40375000000000005,0.4289655172413793,0.6142857142857142,0.4461538461538461,0.5220689655172414,1.0,"False","Red","True",0.8875,"Field",,"False",0.99,14.5,45,"bipedal_tailed","cluster_2"
"Delphox","Fire","Psychic",0.69,0.546979865771812,0.4600000000000001,0.5158620689655172,0.7685714285714286,0.6538461538461539,0.7144827586206897,1.0,"False","Red","True",0.8875,"Field",,"False",1.5,39.0,45,"bipedal_tailed","cluster_2"
"Froakie","Water",,0.32333333333333325,0.3416107382550335,0.3868750000000001,0.3172413793103448,0.4342857142857143,0.2661538461538462,0.5096551724137931,1.0,"False","Blue","True",0.8875,"Water_1",,"False",0.3,7.0,45,"quadruped","cluster_2"
"Frogadier","Water",,0.475,0.42013422818791946,0.4262500000000001,0.39172413793103444,0.5692857142857143,0.34923076923076923,0.6710344827586207,1.0,"False","Blue","True",0.8875,"Water_1",,"False",0.61,10.9,45,"bipedal_tailless","cluster_2"
